# s     Q0     Q2     Q4     Q6     Q8     Q10     Q12
3.289738428772272183e+00 1.028855904349518013e+00 5.479899329844547390e-03 1.021766191454967498e-02 7.565598378917104058e-03 1.348504195578755470e-02 3.726027501636336448e-03 4.779458722406849935e-03
3.292048223631004689e+00 1.028846362637582112e+00 5.481501985877670902e-03 1.020091271816332690e-02 7.555479724233767069e-03 1.348214452529926388e-02 3.702131252989643122e-03 4.786793014803120659e-03
3.294359640245510423e+00 1.028836844173282250e+00 5.483125672713785002e-03 1.018417623164718892e-02 7.545245340826855357e-03 1.347922473243692507e-02 3.678209628966517750e-03 4.794217486223400007e-03
3.296672679754458546e+00 1.028827347824055716e+00 5.484769765855339665e-03 1.016745581317401483e-02 7.534896472256137970e-03 1.347628363897083494e-02 3.654266571556090415e-03 4.801728638307646221e-03
3.298987343297317132e+00 1.028817872457339355e+00 5.486433640804787466e-03 1.015075482091656878e-02 7.524434362081389160e-03 1.347332230667128844e-02 3.630306022747502477e-03 4.809322972695812340e-03
3.301303632014355394e+00 1.028808416940569570e+00 5.488116673064580980e-03 1.013407661304758893e-02 7.513860253862371039e-03 1.347034179730858400e-02 3.606331924529871443e-03 4.816996991027860074e-03
3.303621547046641460e+00 1.028798980141184094e+00 5.489818238137171048e-03 1.011742454773984293e-02 7.503175391158856990e-03 1.346734317265302003e-02 3.582348218892343877e-03 4.824747194943740727e-03
3.305941089536046817e+00 1.028789560926619551e+00 5.491537711525010246e-03 1.010080198316607586e-02 7.492381017530616062e-03 1.346432749447489148e-02 3.558358847824038586e-03 4.832570086083416878e-03
3.308262260625242313e+00 1.028780158164312786e+00 5.493274468730547679e-03 1.008421227749904843e-02 7.481478376537415570e-03 1.346129582454449157e-02 3.534367753314100399e-03 4.840462166086838963e-03
3.310585061457703482e+00 1.028770770721700645e+00 5.495027885256237657e-03 1.006765878891150573e-02 7.470468711739022827e-03 1.345824922463212045e-02 3.510378877351647258e-03 4.848419936593968693e-03
3.312909493177706555e+00 1.028761397466220195e+00 5.496797336604530154e-03 1.005114487557621367e-02 7.459353266695211218e-03 1.345518875650807654e-02 3.486396161925821389e-03 4.856439899244759974e-03
3.315235556930332450e+00 1.028752037265308283e+00 5.498582198277876879e-03 1.003467389566591907e-02 7.448133284965749792e-03 1.345211548194265132e-02 3.462423549025759380e-03 4.864518555679166710e-03
3.317563253861465888e+00 1.028742688986402198e+00 5.500381845778732140e-03 1.001824920735337569e-02 7.436810010110403261e-03 1.344903046270614667e-02 3.438464980640580475e-03 4.872652407537151481e-03
3.319892585117795836e+00 1.028733351496938342e+00 5.502195654609543310e-03 1.000187416881133905e-02 7.425384685688942409e-03 1.344593476056885409e-02 3.414524398759424297e-03 4.880837956458667325e-03
3.322223551846816392e+00 1.028724023664354004e+00 5.504023000272763831e-03 9.985552138212569831e-03 7.413858555261140619e-03 1.344282943730107545e-02 3.390605745371429603e-03 4.889071704083668146e-03
3.324556155196827678e+00 1.028714704356085807e+00 5.505863258270848014e-03 9.969286473729811401e-03 7.402232862386761737e-03 1.343971555467310224e-02 3.366712962465714769e-03 4.897350152052116525e-03
